path,label
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1385.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2132.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\758.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Horn\243.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\126.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\flute\2954.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\741.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\116.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2253.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\51.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\42.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1611.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1913.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\557.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Horn\369.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\468.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\flute\3460.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\53.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\370.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1788.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1173.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\195.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2198.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\443.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Trombone\337.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2083.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3588.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\634.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\flute\2181.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\198.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Dobro\9.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1276.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Violin\249.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\360.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\643.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2477.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Violin\250.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\543.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1828.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Horn\583.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1750.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3019.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1986.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Horn\113.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2940.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\290.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2197.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1822.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3228.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\33.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1374.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\405.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Dobro\149.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\flute\2149.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Piano\2.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\Hi_Hats\280.wav,Hi_Hats
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1115.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\381.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\77.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\186.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2422.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1018.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2304.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\530.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\728.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\15.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1111.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1598.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1745.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2916.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\676.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\286.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\88.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1329.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\424.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1606.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Dobro\225.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2928.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2917.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1931.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1934.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\534.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1442.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1819.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\144.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (258).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\flute\2439.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\flute\1823.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\675.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\640.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\62.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\1184.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\511.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\90.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1866.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1777.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\660.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1493.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3022.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2543.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\859.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\3360.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1326.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2559.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1388.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\308.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3578.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Horn\1226.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1085.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Shakers\962.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2852.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1837.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\318.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\596.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1150.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1255.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1248.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\876.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\345.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonica\80.wav,Harmonica
C:\Users\ADMIN\Downloads\music_dataset\Organ\174.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2675.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2572.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1383.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\flute\544.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2855.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (191).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\flute\3161.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1734.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Trombone\423.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1746.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2658.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\406.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Horn\678.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1664.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Piano\159.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\flute\2223.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1997.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1310.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1174.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1627.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\300.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\2343.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\flute\842.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\257.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\flute\1923.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\890.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2767.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\1113.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1066.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2545.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1980.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2368.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\127.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\flute\3471.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1285.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1141.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2954.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1429.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Violin\439.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\481.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1213.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\126.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Shakers\280.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\520.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1109.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\752.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\flute\1486.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\446.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2044.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\cowbell\396.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2985.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2307.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\216.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\130.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Shakers\254.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\251.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Banjo\3017.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\3199.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\785.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2080.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2266.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\663.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1218.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\129.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2507.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2037.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\146.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\457.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\672.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2203.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\563.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\370.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\506.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1593.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\552.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Shakers\480.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Hi_Hats\290.wav,Hi_Hats
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2172.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Organ\577.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\flute\2893.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2476.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\166.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2101.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\446.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1525.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1683.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1263.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\267.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\flute\909.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\758.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2564.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\66.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Organ\503.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Violin\328.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\945.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\3.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\72.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\39.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\flute\3657.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Horn\117.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\flute\2280.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2688.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\46.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\335.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\605.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\flute\824.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1640.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3459.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\863.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2219.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Violin\66.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\flute\1158.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3356.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Violin\126.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1887.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1773.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\69.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (280).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2674.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\338.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\355.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1261.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\1106.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2431.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\629.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Horn\606.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\721.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Banjo\288.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2044.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\cowbell\328.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1174.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2830.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2076.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Organ\237.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1673.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2653.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\404.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\518.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1685.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3423.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\39.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\866.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2662.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\76.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\809.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2798.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Hi_Hats\345.wav,Hi_Hats
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1845.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (2).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\flute\587.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2603.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\415.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3369.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1174.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2533.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\flute\1904.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3473.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2424.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2827.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Horn\193.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1561.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\776.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\823.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\937.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\775.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\397.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\3540.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Shakers\271.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1955.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1834.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Horn\1020.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\630.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\cowbell\161.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\476.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\898.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\flute\1096.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Piano\3.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\192.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1213.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\426.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1333.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1049.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Shakers\612.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\416.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2991.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trombone\67.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Organ\489.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\645.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Shakers\671.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2783.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2346.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2201.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\473.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Horn\39.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2472.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1980.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3433.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Dobro\108.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\666.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1178.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\182.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\199.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1474.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2342.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2733.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\cowbell\208.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3310.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\2726.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\170.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\42.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\386.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\Organ\459.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3317.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\771.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1161.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1306.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2739.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\240.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3419.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\28.wav,Clarinet
